RespondentID,Persona,Age,Gender,MaritalStatus,CityTier,Education,NumDependents,EmploymentStatus,YearsEmployed,AnnualIncome_INR,IncomeStability,SecondaryIncome_INR,SavingsPct_Monthly,SavingsBalance_INR,SpendingPattern,CreditUtilization,UPI_TxnMonthly,HasCreditCard,AppBasedLoan,PrimaryLoanType,LoanPurpose_New,LoanAmountSought,LoanTermMonths,ExistingDebt_INR,MonthlyEMI_INR,DebtToIncomeRatio,CreditHistoryYears,NumCreditAccounts,NumHardInquiries,MissedPayments,Bankruptcies,RepaymentHistory,HasProperty,HasVehicle,InvestmentValue_INR,EmergencyFundMonths,RiskTolerance,FinLiteracyScore,HasFinancialPlan,IncomeShockLast3Yr,FamilyBurdenScore,CreditScore,LoanApproved,MarketingSegment,ApprovalProbability
IND00263,MSME_Owner,28,Female,Married,Tier1,Graduate,3,Business_Owner,17,491761.0,Stable,0.0,6.423502988548549,52925.0,Well_within,0.2245,28,1,0,Home_Loan,Personal,142000.0,36,71970.0,2019.0,0.1464,0,6,3,0,0,Excellent,1,0,7689.0,3.4,Medium,5.6,1,0,0.45,588,1,Prime,0.7706
IND00264,MSME_Owner,39,Male,Single,Tier2,10th_12th,0,Business_Owner,2,170890.0,Seasonal,18088.0,3.742138838408556,7414.0,Just_right,0.5172,35,0,1,Personal_Loan,Home,187000.0,60,164133.0,2763.0,0.9605,6,2,2,0,0,Good,0,1,0.0,3.5,Low,5.8,0,0,0.0,502,1,Emerging,0.4965
IND00265,Homemaker,48,Female,Married,Tier3,10th_12th,2,Homemaker,0,52453.19908874446,Stable,0.0,15.647220277323123,5937.0,Borderline,0.512,15,0,0,Personal_Loan,Personal,250000.0,240,82575.0,348.0,5.6905,13,2,2,3,2,Good,1,1,35511.0,4.1,Medium,5.6,0,0,0.3,300,0,AtRisk,0.0
IND00266,MSME_Owner,25,Female,Single,Tier2,Postgraduate,1,Business_Owner,29,149382.0,Unstable,0.0,11.445022649613026,35897.0,Just_right,0.2932,23,0,0,Personal_Loan,Personal,793000.0,36,24550.0,689.0,0.1643,0,3,1,3,0,Fair,1,1,28088.0,4.2,High,8.1,0,0,0.15,466,1,Emerging,0.5115
IND00267,Rural_Farmer,26,Female,Single,Rural,Diploma,2,Self_Employed,19,24022.0,Unstable,0.0,8.855298332048346,9171.0,Borderline,0.2454,4,0,0,Personal_Loan,Home,2301000.0,180,14982.0,84.0,0.6237,2,3,3,1,0,Poor,1,1,34206.0,1.9,Low,5.3,0,1,0.6,427,0,AtRisk,0.1668
IND00268,MSME_Owner,45,Female,Married,Tier2,Graduate,2,Business_Owner,20,388752.0,Seasonal,0.0,5.496413375809017,38090.0,Just_right,0.6296,32,1,0,Home_Loan,Home,1040000.0,24,5459.0,230.0,0.014,21,4,4,0,0,Excellent,0,1,0.0,4.3,Low,3.6,1,1,0.6,605,1,Prime,0.7342
IND00269,Homemaker,57,Male,Married,Tier2,Below10th,5,Homemaker,0,11807.0,Stable,7836.0,12.153828986301844,6770.0,Just_right,0.5387,25,1,0,Gold_Loan,Home,147000.0,120,151346.0,1274.0,6.0,18,2,2,0,0,Good,0,1,0.0,0.1,High,4.6,0,1,1.05,521,0,AtRisk,0.32
IND00270,Urban_Salaried,33,Male,Married,Tier2,Graduate,2,Salaried_Private,5,100515.0,Stable,19706.0,26.95721976624157,104364.0,Just_right,0.7113,57,1,1,Business_Loan,Education,88000.0,240,134518.0,566.0,1.3383,12,5,0,2,0,Fair,1,1,31891.0,7.4,Low,7.7,1,0,0.3,498,0,AtRisk,0.3334
IND00271,Gig_Worker,26,Male,Single,Tier2,Diploma,0,Self_Employed,28,44832.0,Unstable,39861.0,20.7405854463534,29444.0,Well_within,0.1302,37,1,0,Home_Loan,Vehicle,325000.0,24,37237.0,1567.0,0.8306,1,6,1,3,0,Fair,0,1,0.0,2.9,Low,2.9,0,0,0.0,485,0,AtRisk,0.3424
IND00272,MSME_Owner,25,Female,Single,Tier1,Graduate,2,Business_Owner,26,397731.0,Stable,5078.0,19.80568915868315,85125.0,Borderline,0.7917,17,1,0,BNPL,Education,401000.0,12,119939.0,10095.0,0.3016,2,2,1,0,0,Excellent,0,0,0.0,2.4,Medium,4.9,1,0,0.3,547,1,Prime,0.7567
IND00273,MSME_Owner,42,Female,Married,Tier1,Graduate,3,Business_Owner,1,108918.0,Stable,8524.0,5.974027652408744,19593.0,Borderline,0.4956,29,1,0,Personal_Loan,NA,52000.0,12,24044.0,2024.0,0.2208,12,1,5,1,0,Good,1,1,30611.0,0.0,Low,7.9,1,0,0.45,543,1,Emerging,0.5498
IND00274,Rural_Farmer,26,Male,Married,Tier2,Diploma,2,Self_Employed,4,36129.0,Seasonal,0.0,21.747320427216444,16793.0,Just_right,0.6748,27,1,0,BNPL,Home,181000.0,84,114819.0,1381.0,3.1779,1,2,1,1,0,Good,1,1,94290.0,0.1,Low,3.1,1,0,0.3,457,0,AtRisk,0.356
IND00275,Urban_Salaried,27,Male,Married,Tier1,Graduate,2,Salaried_Private,17,106394.0,Stable,28480.0,27.379499995278845,123343.0,Just_right,0.3215,34,0,0,Personal_Loan,Vehicle,289000.0,240,143913.0,606.0,1.3526,6,2,3,0,0,Fair,1,1,71367.0,2.3,Medium,5.0,1,1,0.6,485,0,AtRisk,0.3189
IND00276,Urban_Salaried,24,Female,Single,Tier1,Postgraduate,1,Salaried_Private,3,77214.0,Stable,20818.0,24.170362876625088,40040.0,Just_right,0.578,36,0,0,Car_Loan,Education,253000.0,180,25133.0,141.0,0.3255,1,1,1,1,0,Good,1,1,43826.0,6.8,High,2.7,1,0,0.15,516,1,Emerging,0.5354
IND00277,Retired_Govt,63,Male,Married,Tier2,Graduate,0,Retired,38,45261.0,Stable,11167.0,22.736154792556206,10721.0,Borderline,0.211,23,1,1,Personal_Loan,Personal,1022000.0,180,7489.0,42.0,0.1655,1,4,0,0,0,Good,0,0,0.0,4.4,Low,1.1,1,1,0.3,515,0,Emerging,0.408
IND00278,Urban_Salaried,42,Male,Married,Tier2,Graduate,3,Salaried_Private,9,59039.0,Stable,0.0,17.60385568494737,43381.0,Just_right,0.1955,42,1,0,Home_Loan,Personal,251000.0,240,111066.0,467.0,1.8812,11,1,2,1,1,Poor,1,0,40603.0,3.6,Medium,9.9,1,1,0.75,367,0,AtRisk,0.1247
IND00279,Gig_Worker,36,Female,Married,Rural,Graduate,3,Self_Employed,12,63712.0,Seasonal,0.0,18.44752472986028,32154.0,Just_right,0.4198,3,0,0,Car_Loan,Home,151000.0,180,37988.0,213.0,0.5962,14,1,2,4,0,Good,1,0,4198.0,1.1,Low,6.8,0,1,0.75,476,0,AtRisk,0.298
IND00280,Rural_Farmer,53,Male,Single,Tier3,10th_12th,3,Self_Employed,25,40639.0,Seasonal,0.0,6.506406435902378,7245.0,Overspend,0.6508,18,1,0,Car_Loan,Business,110000.0,60,88604.0,1492.0,2.1802,16,4,0,0,0,Poor,1,0,4813.0,0.3,Low,7.2,1,1,0.75,469,0,AtRisk,0.2333
IND00281,Retired_Govt,55,Female,Single,Tier2,Postgraduate,2,Retired,31,60327.0,Stable,0.0,28.78779846396301,84018.0,Just_right,0.3103,35,0,0,Personal_Loan,NA,232000.0,48,12595.0,265.0,0.2088,24,2,2,1,2,Good,0,1,0.0,4.0,Medium,6.7,0,0,0.3,389,0,AtRisk,0.215
IND00282,Homemaker,53,Female,Single,Rural,10th_12th,3,Homemaker,0,20503.0,Seasonal,0.0,0.0,0.0,Just_right,0.1554,4,0,1,Home_Loan,Medical,458000.0,180,57076.0,320.0,2.7837,19,4,1,0,2,Fair,1,1,10201.0,1.9,Low,3.3,1,1,0.75,362,0,AtRisk,0.1319
IND00283,Urban_Salaried,26,Female,Single,Tier1,Graduate,1,Salaried_Private,18,82491.0,Stable,13435.0,20.755877480348094,17685.0,Borderline,0.3664,51,1,1,Gold_Loan,Business,524000.0,48,63605.0,1338.0,0.771,2,3,2,0,0,Poor,1,0,181635.0,4.4,Medium,5.4,0,0,0.15,450,0,AtRisk,0.239
IND00284,MSME_Owner,39,Female,Married,Tier1,10th_12th,1,Business_Owner,16,236561.0,Stable,0.0,3.080861431526987,17302.0,Just_right,0.3656,20,1,0,BNPL,Education,624000.0,180,40244.0,226.0,0.1701,14,3,3,3,0,Fair,0,1,0.0,0.0,High,5.1,0,0,0.15,503,0,Emerging,0.4311
IND00285,Urban_Salaried,39,Male,Married,Tier1,Postgraduate,1,Salaried_Private,27,80270.0,Stable,0.0,15.164866474898222,42995.0,Well_within,0.1126,54,0,0,Car_Loan,Medical,557000.0,48,1399730.0,29453.0,6.0,13,1,2,0,0,Poor,1,0,64645.0,3.0,Medium,3.8,0,0,0.15,451,0,AtRisk,0.2809
IND00286,MSME_Owner,24,Female,Single,Tier2,Postgraduate,4,Business_Owner,24,168945.0,Seasonal,0.0,16.28351262465608,103371.0,Borderline,0.5028,22,1,0,Car_Loan,Vehicle,573000.0,120,91776.0,772.0,0.5432,0,2,1,4,0,Excellent,1,1,2940.0,0.8,Low,5.7,1,0,0.6,517,1,Emerging,0.5367
IND00287,Urban_Salaried,52,Male,Single,Tier2,Graduate,3,Salaried_Private,4,59870.0,Seasonal,0.0,17.692652740393555,30153.0,Borderline,0.3198,47,1,1,Home_Loan,Home,445000.0,180,134824.0,757.0,2.2519,8,3,1,2,0,Good,1,1,30588.0,6.0,Medium,8.5,1,0,0.45,505,0,Emerging,0.4504
IND00288,Urban_Salaried,47,Female,Married,Tier1,Graduate,1,Salaried_Private,23,54247.0,Stable,25021.0,23.30502132743528,13222.0,Borderline,0.1462,43,1,0,Business_Loan,Home,401000.0,24,29387.0,1237.0,0.5417,25,2,0,0,1,Good,0,1,0.0,1.9,High,6.6,1,1,0.45,462,0,AtRisk,0.3612
IND00289,Retired_Govt,62,Male,Married,Rural,Postgraduate,2,Retired,35,74974.0,Stable,10271.0,34.778273119553376,93009.0,Borderline,0.2802,6,0,0,Personal_Loan,Personal,46000.0,48,44644.0,939.0,0.5955,30,1,4,0,0,Poor,1,1,7605.0,3.0,High,6.1,0,0,0.3,540,0,Emerging,0.4414
IND00290,Urban_Salaried,41,Female,Married,Tier2,Postgraduate,0,Salaried_Private,12,91004.0,Stable,11728.0,15.309705668248514,69390.0,Borderline,0.3309,55,1,0,Home_Loan,Home,405000.0,60,134253.0,2260.0,1.4752,7,3,2,1,0,Poor,0,1,0.0,2.2,Medium,4.6,1,0,0.0,448,0,AtRisk,0.2346
IND00291,Urban_Salaried,48,Male,Married,Tier2,Postgraduate,1,Salaried_Private,13,71519.0,Stable,6241.0,22.63230999243789,55653.0,Just_right,0.999929484718026,58,1,0,Education_Loan,NA,212000.0,36,118796.0,3333.0,1.661,3,1,2,4,0,Good,1,0,6748.0,2.3,Medium,5.6,0,0,0.15,388,0,AtRisk,0.2234
IND00292,Rural_Farmer,57,Female,Married,Tier2,10th_12th,3,Self_Employed,29,24589.0,Seasonal,11006.0,8.69918043437496,6813.0,Borderline,0.4299,23,1,1,BNPL,Medical,195000.0,60,61750.0,1039.0,2.5112,12,1,5,0,0,Excellent,1,1,100127.0,0.0,High,6.0,1,0,0.45,510,0,AtRisk,0.3611
IND00293,Rural_Farmer,40,Female,Married,Tier3,Below10th,2,Self_Employed,26,16283.0,Seasonal,68351.0,13.998391487600744,3026.0,Well_within,0.5095,12,0,0,Personal_Loan,Vehicle,167000.0,84,194724.0,2341.0,6.0,19,2,3,0,0,Excellent,1,1,9241.0,4.8,Medium,8.1,0,1,0.6,540,0,AtRisk,0.3645
IND00294,Rural_Farmer,30,Female,Married,Tier3,Diploma,1,Self_Employed,25,16779.0,Unstable,44458.0,30.470880263345137,21844.0,Borderline,0.5682,15,0,1,Car_Loan,NA,110000.0,120,377471.0,3177.0,6.0,0,4,0,1,0,Good,0,1,0.0,1.5,Medium,2.0,1,1,0.45,455,0,AtRisk,0.2713
IND00295,Urban_Salaried,49,Female,Married,Tier1,Graduate,3,Salaried_Private,5,77137.0,Stable,0.0,19.04683633691776,38686.0,Well_within,0.3627,52,0,0,None,Business,943000.0,24,3153.0,133.0,0.0409,18,4,0,0,0,Good,0,1,0.0,4.4,Low,5.9,0,1,0.75,549,0,Emerging,0.4543
IND00296,Urban_Salaried,44,Female,Married,Tier1,Postgraduate,1,Salaried_Private,22,169915.0,Stable,0.0,15.313897402707216,98655.0,Well_within,0.1388,45,0,0,Education_Loan,Business,109000.0,36,11735.0,329.0,0.0691,21,2,0,0,0,Good,1,1,59525.0,6.9,High,5.9,0,0,0.15,578,1,Prime,0.6506
IND00297,MSME_Owner,37,Female,Married,Tier1,10th_12th,0,Business_Owner,14,319345.0,Unstable,31064.0,8.348555863470864,40673.0,Just_right,0.5119,22,1,0,Car_Loan,Vehicle,319000.0,36,154053.0,4322.0,0.4824,4,3,1,3,0,Good,0,0,0.0,0.6,High,2.5,0,0,0.0,493,1,Emerging,0.6043
IND00298,Urban_Salaried,41,Male,Married,Tier1,Graduate,1,Salaried_Private,21,71515.0,Stable,0.0,28.30025627483799,75300.0,Borderline,0.504,41,1,1,Gold_Loan,Business,119000.0,120,12677.0,107.0,0.1773,17,2,5,2,0,Fair,1,0,60294.0,1.9,High,4.4,1,1,0.45,482,0,AtRisk,0.2472
IND00299,Gig_Worker,56,Male,Single,Rural,Graduate,3,Self_Employed,1,99732.0,Seasonal,0.0,18.4638676143788,32324.0,Well_within,0.1712,3,1,0,Business_Loan,Vehicle,408000.0,48,236468.0,4976.0,2.371,11,3,1,0,0,Excellent,1,1,10001.0,0.0,Medium,2.8,0,1,0.75,548,0,Emerging,0.3824
IND00300,Rural_Farmer,33,Male,Married,Tier3,Below10th,0,Self_Employed,17,6374.0,Seasonal,33216.0,7.648029049630223,760.0,Just_right,0.5332,14,0,0,Business_Loan,Business,83000.0,12,9936.0,836.0,1.5586,11,2,0,1,0,Fair,1,1,6287.0,2.0,Medium,8.7,1,0,0.0,456,0,AtRisk,0.2321
IND00301,Rural_Farmer,30,Male,Married,Tier3,10th_12th,4,Self_Employed,6,43144.0,Stable,14035.0,0.0,0.0,Just_right,0.4835,13,0,1,Business_Loan,Home,573000.0,240,105419.0,444.0,2.4434,6,7,1,0,0,Excellent,0,1,0.0,0.4,Low,5.6,0,1,0.9,536,0,AtRisk,0.3558
IND00302,Retired_Govt,63,Male,Married,Tier3,Postgraduate,1,Retired,29,87006.0,Stable,4254.0,21.78232627027793,69517.0,Just_right,0.4709,13,1,0,Business_Loan,Personal,216000.0,120,104018.0,875.0,1.1955,3,2,0,1,0,Good,0,1,0.0,3.4,Medium,4.7,1,0,0.15,497,0,Emerging,0.4217
IND00303,Rural_Farmer,45,Female,Married,Tier3,10th_12th,2,Self_Employed,25,25664.0,Seasonal,19707.0,8.729400605533653,6478.0,Just_right,0.7068,10,0,0,Car_Loan,Business,1940000.0,12,65522.0,5515.0,2.553,16,1,4,2,1,Excellent,0,1,0.0,1.2,Low,5.7,0,0,0.3,363,0,AtRisk,0.2154
IND00304,Retired_Govt,62,Female,Married,Tier3,Graduate,2,Retired,25,75138.0,Stable,24396.0,24.471681643892108,41598.0,Well_within,0.1004,7,1,0,Business_Loan,Business,915000.0,84,40852.0,491.0,0.5437,12,3,2,0,0,Good,0,1,0.0,5.6,Medium,9.6,1,0,0.3,584,1,Emerging,0.4806
IND00305,Gig_Worker,40,Female,Single,Tier3,Graduate,2,Self_Employed,12,44961.0,Seasonal,0.0,11.391922568856202,16424.0,Just_right,0.2893,9,0,0,Education_Loan,Vehicle,669000.0,180,24399.0,137.0,0.5427,16,2,4,3,0,Poor,1,0,1839.0,0.0,Low,3.4,1,0,0.3,466,0,AtRisk,0.2951
IND00306,MSME_Owner,43,Male,Married,Tier1,Graduate,2,Business_Owner,23,222712.0,Seasonal,6118.0,11.1207095509725,29609.0,Borderline,0.3628,19,1,0,Home_Loan,Personal,552000.0,36,93602.0,2626.0,0.4203,7,3,2,0,0,Poor,0,1,0.0,3.3,Low,4.1,1,0,0.3,481,0,Emerging,0.4131
IND00307,Urban_Salaried,41,Female,Single,Tier2,Postgraduate,3,Salaried_Private,14,74284.0,Stable,0.0,8.12889443722577,28346.0,Well_within,0.0124,42,1,0,Education_Loan,NA,152000.0,60,131509.0,2214.0,1.7703,4,1,2,0,0,Good,0,0,0.0,1.6,Low,6.3,0,1,0.75,515,0,Emerging,0.4736
IND00308,MSME_Owner,47,Male,Married,Tier1,Postgraduate,3,Business_Owner,18,288273.0,Stable,4204.0,16.720347328079686,49391.0,Overspend,0.7795,26,0,1,None,Business,1771000.0,24,4481.0,189.0,0.0155,12,5,4,1,0,Good,0,1,0.0,2.5,High,5.2,1,0,0.45,522,1,Emerging,0.5709
IND00309,Retired_Govt,62,Male,Married,Rural,Graduate,0,Retired,28,49165.0,Stable,10672.0,28.27541043667213,49584.0,Just_right,0.5034,5,1,0,Business_Loan,Home,381000.0,180,47269.0,265.0,0.9614,10,2,1,1,2,Good,1,0,5318.0,4.4,High,2.9,1,1,0.3,320,0,AtRisk,0.0813
IND00310,Rural_Farmer,46,Male,Married,Tier2,10th_12th,1,Self_Employed,5,24053.0,Seasonal,16713.0,13.177607196845011,13920.0,Borderline,0.2679,34,0,1,Gold_Loan,Home,437000.0,12,34199.0,2878.0,1.4218,9,5,1,1,0,Good,1,1,9937.0,1.9,Medium,7.8,1,0,0.15,552,0,Emerging,0.4625
IND00311,Retired_Govt,65,Male,Single,Tier3,Graduate,2,Retired,36,53338.0,Stable,0.0,23.698602627991885,59360.0,Borderline,0.2382,16,0,1,Business_Loan,Education,210000.0,120,26879.0,226.0,0.5039,15,3,1,1,0,Excellent,1,0,24270.0,4.1,Medium,8.3,1,1,0.6,558,0,Emerging,0.4727
IND00312,Gig_Worker,53,Male,Married,Tier3,Diploma,0,Self_Employed,7,86378.0,Stable,11199.0,25.85065661234232,40871.0,Well_within,0.1155,9,0,0,Personal_Loan,Personal,387000.0,84,24604.0,296.0,0.2848,6,6,1,2,1,Excellent,0,0,0.0,2.3,Low,8.0,0,0,0.0,489,0,AtRisk,0.3623
IND00313,Gig_Worker,22,Male,Married,Rural,Graduate,2,Self_Employed,17,53123.0,Unstable,0.0,18.321448203103195,44799.0,Just_right,0.2892,2,1,0,Personal_Loan,Home,273000.0,24,111179.0,4679.0,2.0928,2,1,3,4,0,Good,0,1,0.0,2.1,Medium,7.5,0,0,0.3,451,0,AtRisk,0.2911
IND00314,Retired_Govt,66,Female,Married,Tier3,Postgraduate,4,Retired,30,40521.0,Seasonal,64543.0,21.54352716391353,21448.0,Well_within,0.1876,20,0,1,None,Business,255000.0,12,3633.0,306.0,0.0897,12,4,1,1,0,Good,0,1,0.0,2.6,Medium,6.0,0,0,0.6,557,0,Emerging,0.4784
IND00315,Homemaker,55,Female,Married,Tier3,Below10th,2,Homemaker,0,14728.0,Stable,0.0,3.803645233241605,1793.0,Just_right,0.303,11,0,1,Gold_Loan,Business,45000.0,48,27007.0,568.0,1.8336,0,3,3,1,0,Excellent,1,0,5427.0,0.6,Medium,6.3,1,0,0.3,520,0,AtRisk,0.3492
IND00316,Urban_Salaried,49,Male,Divorced,Tier1,Postgraduate,4,Salaried_Private,25,58029.0,Seasonal,0.0,20.992492166923554,28380.0,Borderline,0.0958,35,1,1,Business_Loan,Business,2204000.0,240,138345.0,582.0,2.384,2,1,2,1,1,Poor,0,1,0.0,4.1,Medium,5.8,1,0,0.6,378,0,AtRisk,0.1683
IND00317,Gig_Worker,39,Female,Single,Tier1,Graduate,2,Self_Employed,23,46579.0,Seasonal,0.0,0.0,0.0,Borderline,0.7457,43,1,0,Personal_Loan,Vehicle,1326000.0,120,43601.0,367.0,0.936,15,3,2,2,0,Excellent,1,1,4746.0,0.0,High,4.3,0,0,0.3,553,0,Emerging,0.4643
IND00318,MSME_Owner,28,Male,Single,Tier2,10th_12th,0,Business_Owner,7,212316.0,Seasonal,0.0,1.2067480036183724,10871.0,Just_right,0.5993,25,0,1,Gold_Loan,Business,399000.0,84,10429.0,125.0,0.0491,6,1,1,1,1,Good,1,1,2704.0,4.7,Medium,4.9,1,1,0.3,435,0,Emerging,0.4073
IND00319,Urban_Salaried,51,Female,Married,Tier2,Graduate,0,Salaried_Private,24,118636.0,Stable,2282.0,21.9077725703709,116282.0,Just_right,0.369,55,1,0,Gold_Loan,NA,161000.0,48,31231.0,657.0,0.2632,13,1,1,0,0,Good,0,0,0.0,1.7,Low,2.1,0,0,0.0,560,1,Prime,0.6865
IND00320,Urban_Salaried,49,Male,Single,Tier2,Graduate,2,Salaried_Private,0,114761.0,Seasonal,0.0,13.119891625399768,19647.0,Borderline,0.3383,50,0,1,Business_Loan,Personal,298000.0,24,88406.0,3720.0,0.7703,16,4,2,4,0,Good,1,0,82422.0,3.5,Medium,5.7,0,0,0.3,510,0,Emerging,0.4184
IND00321,Homemaker,41,Female,Single,Tier3,Graduate,5,Homemaker,0,13136.0,Stable,44086.0,16.27446056944608,10145.0,Overspend,0.4993,11,0,1,Education_Loan,Personal,329000.0,12,22204.0,1869.0,1.6902,0,1,0,2,1,Good,1,1,11102.0,1.3,Medium,4.4,0,1,1.05,347,0,AtRisk,0.0
IND00322,MSME_Owner,32,Male,Married,Tier2,Graduate,1,Business_Owner,16,149409.0,Seasonal,9718.0,0.0,0.0,Borderline,0.2478,28,1,0,Home_Loan,NA,377000.0,240,36317.0,153.0,0.2431,11,3,3,1,0,Fair,0,1,0.0,0.0,High,3.9,0,1,0.45,491,0,Emerging,0.4091
IND00323,Homemaker,39,Female,Married,Tier2,10th_12th,4,Homemaker,0,12507.0,Stable,0.0,6.214649664422294,3376.0,Borderline,0.3661,22,1,0,BNPL,Vehicle,268000.0,12,83043.0,6989.0,6.0,4,4,0,1,0,Fair,1,1,7119.0,3.0,High,6.4,0,1,0.9,455,0,AtRisk,0.2026
IND00324,Urban_Salaried,40,Female,Single,Tier1,Graduate,4,Salaried_Private,11,68757.0,Stable,40215.0,5.308295032505956,5822.0,Just_right,0.2525,41,1,1,Car_Loan,Business,66000.0,24,239863.0,10094.0,3.4885,6,3,2,3,0,Good,1,1,2723.0,4.4,Medium,2.9,1,0,0.6,466,0,AtRisk,0.3707
IND00325,Urban_Salaried,48,Male,Married,Tier2,Postgraduate,2,Salaried_Private,8,105828.0,Stable,26509.0,18.49480583432429,23402.0,Well_within,0.1472,55,1,0,Business_Loan,Home,303000.0,24,201390.0,8475.0,1.903,8,3,0,0,0,Excellent,1,1,4146.0,5.4,Medium,8.3,1,1,0.6,592,1,Emerging,0.5482
IND00326,MSME_Owner,54,Female,Married,Tier2,Graduate,3,Business_Owner,29,196270.0,Stable,0.0,1.0610281342789616,3834.0,Just_right,0.2983,20,1,0,None,Personal,412000.0,180,46793.0,263.0,0.2384,14,4,4,0,1,Excellent,0,1,0.0,3.8,Low,8.4,1,0,0.45,491,1,Emerging,0.5485
IND00327,Rural_Farmer,39,Male,Married,Tier3,10th_12th,4,Self_Employed,11,22961.0,Seasonal,0.0,3.693870500186588,1103.0,Well_within,0.209,16,1,1,Personal_Loan,Business,1017000.0,84,30556.0,367.0,1.3307,17,4,4,1,0,Excellent,1,1,9313.0,1.4,Low,3.7,0,0,0.6,524,0,AtRisk,0.3469
IND00328,Retired_Govt,65,Female,Married,Tier3,Postgraduate,1,Retired,26,92906.0,Stable,13577.0,14.042199784486572,32438.0,Well_within,0.0862,13,0,1,Car_Loan,Personal,64000.0,240,20657.0,87.0,0.2223,30,5,0,0,0,Excellent,0,1,0.0,6.2,Low,3.7,0,1,0.45,624,1,Emerging,0.5836
IND00329,Rural_Farmer,36,Female,Married,Tier2,10th_12th,2,Self_Employed,8,54286.0,Seasonal,7496.0,14.566438773064911,9383.0,Well_within,0.4186,32,0,0,Personal_Loan,Vehicle,1930000.0,36,39488.0,1108.0,0.7274,14,2,0,0,0,Excellent,1,1,40106.0,0.0,Medium,8.1,0,1,0.6,573,1,Emerging,0.4821
IND00330,MSME_Owner,39,Male,Married,Tier2,Graduate,1,Business_Owner,5,190571.0,Seasonal,22817.0,0.0,0.0,Borderline,0.4435,27,1,0,Education_Loan,Home,1001000.0,24,46675.0,1964.0,0.2449,6,4,1,0,0,Poor,0,0,0.0,2.4,Medium,7.3,0,0,0.15,485,0,AtRisk,0.3603
IND00331,Urban_Salaried,21,Male,Single,Tier1,Postgraduate,3,Salaried_Private,28,83572.0,Stable,11917.0,15.013708528631456,21525.0,Borderline,0.3202,35,1,0,BNPL,Medical,451000.0,12,170301.0,14334.0,2.0378,0,5,4,0,0,Good,1,0,6469.0,6.8,Medium,5.7,1,1,0.75,496,0,Emerging,0.4041
IND00332,Rural_Farmer,50,Male,Married,Rural,Below10th,1,Self_Employed,6,45622.0,Stable,0.0,11.41836717835398,8989.0,Just_right,0.2656,2,1,0,Education_Loan,Personal,397000.0,240,42060.0,177.0,0.9219,16,4,1,0,0,Excellent,1,0,42699.0,0.0,High,6.7,1,0,0.15,588,1,Emerging,0.5189
IND00333,MSME_Owner,53,Male,Married,Tier1,Graduate,0,Business_Owner,0,1940165.039785863,Stable,0.0,0.0,0.0,Just_right,0.298,23,0,0,Education_Loan,Home,1579000.0,48,70135.0,1476.0,0.2877,7,4,2,0,0,Good,0,0,0.0,0.0,Low,5.6,1,0,0.0,554,1,Prime,0.6512
IND00334,Urban_Salaried,35,Male,Single,Tier1,PhD,2,Salaried_Private,16,87073.0,Stable,7741.0,38.05795082681568,72676.0,Borderline,0.549,49,1,0,Personal_Loan,Business,117000.0,120,57748.0,486.0,0.6632,3,4,4,3,1,Good,0,0,0.0,3.0,High,9.4,0,1,0.6,392,0,AtRisk,0.2425
IND00335,Homemaker,21,Female,Single,Tier2,10th_12th,4,Homemaker,0,10985.0,Stable,20218.0,14.944703407334224,2711.0,Overspend,0.5459,24,1,1,Business_Loan,Home,670000.0,180,41423.0,232.0,3.7705,0,2,4,3,0,Fair,1,1,16823.0,2.1,Low,3.7,0,0,0.6,401,0,AtRisk,0.1448
IND00336,Urban_Salaried,41,Female,Divorced,Tier2,Postgraduate,2,Salaried_Private,7,156194.0,Stable,14058.0,30.05138955039316,170671.0,Borderline,0.7087,54,1,0,Business_Loan,Debt_Consolidation,527000.0,48,19268.0,405.0,0.1234,5,2,2,0,0,Good,0,1,0.0,0.0,High,8.3,1,1,0.6,512,1,Emerging,0.484
IND00337,MSME_Owner,57,Other,Single,Tier1,Postgraduate,3,Business_Owner,2,218770.0,Stable,0.0,13.134872530818262,110760.0,Just_right,0.3989,31,1,0,Personal_Loan,Home,243000.0,84,88601.0,1065.0,0.405,10,4,1,3,0,Fair,1,1,43871.0,2.2,Medium,4.6,1,0,0.45,484,1,Emerging,0.5158
IND00338,Homemaker,29,Female,Married,Rural,10th_12th,3,Homemaker,0,21947.0,Stable,35664.0,14.705446473335698,9660.0,Just_right,0.6361,6,0,0,Personal_Loan,Home,303000.0,48,43230.0,910.0,1.9697,4,2,0,1,0,Fair,0,1,0.0,7.0,High,4.8,0,0,0.45,465,0,AtRisk,0.2456
IND00339,MSME_Owner,55,Male,Divorced,Tier1,10th_12th,1,Business_Owner,26,211274.0,Stable,15424.0,13.632875774252293,35793.0,Just_right,0.7376,27,1,1,Car_Loan,Home,138000.0,180,16437.0,92.0,0.0778,30,3,4,0,0,Poor,0,0,0.0,3.8,High,6.1,0,0,0.15,490,0,AtRisk,0.3723
IND00340,Rural_Farmer,33,Female,Single,Tier3,Diploma,4,Self_Employed,2,34990.0,Unstable,6804.0,0.0,0.0,Just_right,0.6925,15,0,0,Personal_Loan,Vehicle,204000.0,180,227119.0,1274.0,6.0,5,7,2,2,1,Excellent,0,0,0.0,3.7,Medium,6.7,0,1,0.9,417,0,AtRisk,0.1211
